iedCode,reefer,teu,gross,arrivalLocationX,arrivalLocationY,arrivalLocationZ,released,numberOfArrivalContainersOnVessel,numberOfRemainOnBoardContainersOnVessel,numberOfDepartureContainersOnVessel,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,cloud_cover,wind_speed_10m,wind_gusts_10m,is_raining,bad_weather_score,dwell_hours,iso_22GB,iso_22K2,iso_22P3,iso_22R1,iso_22T1,iso_22T6,iso_22U1,iso_25G1,iso_42G1,iso_42P3,iso_42U1,iso_45G0,iso_45G1,iso_45P3,iso_45R1,iso_45R5,iso_45U1,iso_4EG1,iso_L5G1,iso_OTHER,arrival_hour,arrival_dayofweek,arrival_month,arrival_is_weekend,arrival_hour_sin,arrival_hour_cos,arrival_month_sin,arrival_month_cos,eta_error_hours,arrivalPolCode_freq,arrivalVesselName_freq,service_Arctic Container Lines AS,service_BOERDE,"service_Baltic Sea, etc (UNIFEEDER) FLZ",service_CMA CGM EPIC,service_CMA CGM FAL 1,service_CMA CGM FAL3,service_CMA CGM FEMEX,service_Diverse (absolute Ausnahme NUR Hauptschiffe),service_EUROMAR,service_FLX FINLAND EXPRESS,service_HSUD NEO SAMBA SAEC 1,service_IOS - ME 1,service_LEVANTE,service_MAE EUROSAL/SAWC,service_MAERSK E27,service_MAERSK Extra,service_MSC BRITANNIA,service_MSC EQUADOR/ BALTIC,service_MSC GREECE TURKEY,service_MSC IPAK,service_MSC NWC to IPAK,service_MSC SAF - SÜDAFRIKA,service_MSC SWAN,service_MSC-EXTRA,service_MSC/ZIM ISRAEL,service_NE 2,service_NE 2 / AE1,service_NE 4,service_NE 4 / AE 5,service_NEMO / AUSTRALIEN,service_NWL-Barge,service_Norwegen (NORTH SEA CONTAINER LINE),service_Norwegendienst Westküste,service_PLX POLAND,service_RFS FEEDER IE1,service_RFS FEEDER IE2,service_SBX BALTIC UNIF/CMA/ OOCL,service_SWX 2 SERVICE,service_WALTER LAUK,service_X-PRESS FEEDER,line_8,line_27,line_28,line_32,line_33,line_42,line_64,line_67,line_68,line_70,line_77,line_91,line_160,line_161,line_163,line_167,line_196,line_322,arrivalType_BINNEN,arrivalType_FEEDER,arrivalType_OCEAN_CARRIER,arrivalType_SCHUTE,arrivalServiceCode_freq,type_AC,type_DC,type_DO,type_FC,type_FR,type_OH,type_OT,type_PL,type_RF,type_SR,type_TK,snapshot_time,arrival_year,snapshot_year,snapshot_date,snapshot_hour,snapshot_minute,snapshot_second,containerId,vessel_total_load,vessel_arrival_fraction,vessel_remain_fraction,vessel_departure_fraction,arrival_to_departure_container_ratio,abs_eta_error_hours,late_arrival_flag,very_late_arrival_flag,early_arrival_flag,port_container_count,import_count,export_count,unique_vessels,unique_services,unique_ports_of_loading,import_export_ratio,rolling_7d_port_count,rolling_7d_import_count,rolling_7d_export_count,rolling_14d_port_count,rolling_14d_import_count,rolling_14d_export_count,rolling_30d_port_count,rolling_30d_import_count,rolling_30d_export_count,raw_arrivalPolCode,raw_arrivalVesselName,raw_arrivalServiceName,raw_arrivalServiceCode,dwell_bucket,pol_bucket_mean_smooth,pol_dwell_mean_smooth,pol_dwell_median,pol_dwell_p90,pol_count,vessel_bucket_mean_smooth,vessel_dwell_mean_smooth,vessel_dwell_median,vessel_dwell_p90,vessel_count,service_bucket_mean_smooth,service_dwell_mean_smooth,service_dwell_median,service_dwell_p90,service_count
0,0,2,18019,30,7,72,1,3398,899,2120,7.2,86,0.0,0.0,3,100,20.8,43.9,0,2,30.08805555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,3,4,0,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,8.669166666666667,0.1421049474091012,0.0323693179994949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1196351033073995,0,1,0,0,0,0,0,0,0,0,0,2025-04-13 01:56:13+00:00,2025,2025,2025-04-13,1,56,13,HAMU3265100,6417,0.5295309334580022,0.1400966183574879,0.3303724481845099,1.602830188679245,8.669166666666667,0,0,0,22067,12790,9277,113,31,111,1.3786784520858035,22301.285714285717,12671.42857142857,9630.42857142857,22079.35714285714,12936.285714285714,9143.785714285714,21774.966666666667,14633.433333333332,7142.233333333334,CNSHA,AL ZUBARA,NE 2,219,0,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,1.5212730818007878,83.10345687407315,72.4175,130.80594444444446,4385,2,99,87,175,11738
1,0,2,28540,22,8,86,0,96,186,166,9.5,86,0.1,0.1,51,100,12.3,25.9,1,2,121.44083333333332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,4,4,0,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0.5172222222222222,0.0018667362390984,0.0016058396197327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0640313326710348,0,1,0,0,0,0,0,0,0,0,0,2025-04-24 01:55:56+00:00,2025,2025,2025-04-24,1,55,56,HPCU4872624,448,0.2142857142857142,0.4151785714285714,0.3705357142857143,0.5783132530120482,0.5172222222222222,0,0,0,17043,8915,8129,97,29,102,1.0966908598843643,20511.714285714286,11581.714285714286,8930.285714285714,21220.0,12107.5,9113.0,21795.533333333333,13342.9,8453.266666666666,PLSZZ,JORK RULER,"Baltic Sea, etc (UNIFEEDER) FLZ",32,3,2.302153324003288,134.8610452778788,146.44722222222222,229.95494444444444,123,2.3613861688831346,131.7208798315778,133.94569444444443,204.461027777778,130,2,128,123,237,5621
1,0,1,27710,29,5,2,0,3376,5386,1678,14.7,61,0.0,0.0,3,90,13.4,33.5,0,2,240.3538888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,17.208055555555557,0.1421049474091012,0.0314540870780834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1111475437284427,0,1,0,0,0,0,0,0,0,0,0,2025-04-25 01:56:39+00:00,2025,2025,2025-04-25,1,56,39,FTAU2178692,10440,0.3233716475095785,0.5159003831417625,0.160727969348659,2.011918951132301,17.208055555555557,0,0,0,17527,9126,8401,94,28,105,1.0862992500892752,19938.285714285717,11126.142857142857,8812.285714285714,20955.0,11907.785714285714,9047.714285714286,21688.066666666666,13127.9,8560.8,CNSHA,CMA CGM CONCORDE,CMA CGM FAL3,152,3,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,1.0610768983197845,69.73292358431439,44.31916666666667,185.165,2996,2,85,74,172,12962
0,0,2,21100,46,12,2,1,4132,1101,1484,20.5,52,0.0,0.0,2,74,13.7,32.8,0,1,78.4475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,4,5,0,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387,14.776388888888889,0.1421049474091012,0.0023090048398415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1196351033073995,0,1,0,0,0,0,0,0,0,0,0,2025-05-06 01:55:38+00:00,2025,2025,2025-05-06,1,55,38,HLBU2264202,6717,0.6151555754056871,0.1639124609200536,0.2209319636742593,2.784366576819407,14.776388888888889,0,0,0,21102,13290,7812,100,28,109,1.7012288786482337,19929.42857142857,12404.42857142857,7525.0,19364.714285714286,11376.785714285714,7988.0,20856.033333333333,12109.766666666666,8746.666666666666,CNSHA,MUMBAI MAERSK,NE 2 / AE1,219,2,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,0.9743883526161882,51.21739729942953,51.18277777777778,81.04383333333334,948,1,51,51,81,948
0,0,1,23670,13,3,4,1,1187,5588,33,12.2,95,0.0,0.0,0,17,12.0,21.2,0,0,50.11416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,10,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,34.25611111111111,0.0634076446894981,0.0105684058379455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1068165582059897,0,1,0,0,0,0,0,0,0,0,0,2024-10-29 01:55:43+00:00,2024,2024,2024-10-29,1,55,43,MRKU9238797,6808,0.1743537015276145,0.8207990599294948,0.0048472385428907,35.96969696969697,34.25611111111111,1,0,0,20125,14860,5265,109,25,154,2.822412155745489,19637.33333333333,14678.666666666666,4958.666666666667,19637.33333333333,14678.666666666666,4958.666666666667,19637.33333333333,14678.666666666666,4958.666666666667,CNNGB,MOSCOW MAERSK,2M AE7 / CONDOR,182,1,1.5419889036138288,90.5484135515252,71.98638888888888,188.08083333333337,7737,1.8557651527454515,108.59100423534362,80.96152777777777,242.70027777777776,866,1,90,65,197,13997
1,0,2,27588,26,3,86,0,179,93,48,12.4,91,0.0,0.0,2,56,10.0,16.6,0,0,131.94861111111112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,4,10,0,-1.0,-1.8369701987210292e-16,-0.8660254037844386,0.5000000000000001,5.703888888888889,0.0128048618852361,0.0011510144972019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0640313326710348,0,1,0,0,0,0,0,0,0,0,0,2024-10-27 01:55:36+00:00,2024,2024,2024-10-27,1,55,36,CMAU7900143,320,0.559375,0.290625,0.15,3.7291666666666665,5.703888888888889,0,0,0,18647,13967,4680,109,24,156,2.984401709401709,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,SEGOT,PHOENIX J,"Baltic Sea, etc (UNIFEEDER) FLZ",32,3,2.505602820697175,145.6204683386111,140.7213888888889,242.23338888888887,1088,2.518675347120484,140.4819867989502,144.79777777777778,193.50161111111112,125,2,128,123,237,5621
1,0,2,25600,20,4,14,0,140,142,200,12.0,94,0.0,0.0,0,18,12.3,20.5,0,0,112.62444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,5,10,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,2.398055555555556,0.0128048618852361,0.0034446724770808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0640313326710348,0,0,0,0,0,0,0,0,1,0,0,2024-11-01 01:55:59+00:00,2024,2024,2024-11-01,1,55,59,MNBU3197073,482,0.2904564315352697,0.2946058091286307,0.4149377593360996,0.7,2.398055555555556,0,0,0,21074,15658,5416,105,26,180,2.891063515509601,20261.5,14990.333333333334,5272.666666666667,20261.5,14990.333333333334,5272.666666666667,20261.5,14990.333333333334,5272.666666666667,SEGOT,ELBSKIPPER,"Baltic Sea, etc (UNIFEEDER) FLZ",32,2,2.505602820697175,145.6204683386111,140.7213888888889,242.23338888888887,1088,2.575834588001387,152.57737226241562,137.31805555555556,272.1206111111111,319,2,128,123,237,5621
0,0,1,23178,5,1,6,1,133,688,319,11.9,57,0.0,0.0,2,51,8.5,24.8,0,0,145.56333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,8.658055555555556,0.0036497623329459,0.0012905314059537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0129357496065277,0,1,0,0,0,0,0,0,0,0,0,2025-04-17 01:55:30+00:00,2025,2025,2025-04-17,1,55,30,MRKU9531871,1140,0.1166666666666666,0.6035087719298246,0.2798245614035087,0.4169278996865204,8.658055555555556,0,0,0,21591,12432,9161,110,29,110,1.357057089837354,21928.285714285717,12633.285714285714,9295.714285714286,22105.214285714286,12627.07142857143,9479.0,21967.466666666667,14330.366666666669,7637.666666666667,PABLB,JPO LIBRA,MAE EUROSAL/SAWC,192,3,1.6167308755416976,94.72290115248911,80.73055555555555,213.8820000000001,363,1.482503246812749,99.43890608365564,84.26416666666667,308.0575,111,2,99,84,218,1292
0,0,2,10045,30,4,88,1,714,1557,1304,9.8,74,1.0,1.0,55,84,28.8,64.8,1,3,49.46833333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,6,3,1,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,18.954444444444444,0.0107218744375724,0.007038628046526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0327502874300958,0,1,0,0,0,0,0,0,0,0,0,2025-04-02 01:56:19+00:00,2025,2025,2025-04-02,1,56,19,TLLU4502615,3575,0.1997202797202797,0.4355244755244755,0.3647552447552447,0.5475460122699386,18.954444444444444,0,0,0,22003,13180,8824,114,30,151,1.4936536718041704,22688.14285714286,16385.571428571428,6303.285714285715,21987.5,16145.285714285714,5842.571428571428,21422.714285714286,15757.761904761905,5665.619047619048,INENR,APL COLUMBUS,NEMO / AUSTRALIEN,195,1,1.4246817575750568,80.553610684761,64.9086111111111,163.8886388888889,1212,1.5087089052382443,89.06877977938127,65.64777777777778,211.61841666666663,578,1,84,65,180,4323
0,0,2,11805,18,17,88,1,632,2230,1208,10.4,67,0.0,0.0,0,0,4.1,15.8,0,0,70.76277777777777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,4,0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,13.68361111111111,0.0157988947470488,0.0061164212796769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0408429794501434,0,1,0,0,0,0,0,0,0,0,0,2025-04-05 01:56:16+00:00,2025,2025,2025-04-05,1,56,16,MRSU5163455,4070,0.1552825552825552,0.547911547911548,0.2968058968058968,0.5231788079470199,13.68361111111111,0,0,0,21248,11867,9382,115,30,143,1.2648688978895757,21854.285714285717,13778.142857142857,8077.142857142857,21919.785714285717,15275.92857142857,6644.357142857143,21380.416666666668,15253.625,6127.458333333333,BRSSZ,CAP SAN ARTEMISSIO,HSUD NEO SAMBA SAEC 1,186,1,1.6256622397656086,95.33787693546724,86.23555555555555,196.17633333333333,1804,0.6226665694433206,47.730019570693,32.07333333333334,99.22975,748,2,90,74,187,4777
0,0,2,10942,86,19,80,1,4035,1238,866,10.4,90,0.0,0.0,3,100,14.3,32.0,0,2,109.40333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,3,4,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,14.230277777777776,0.1421049474091012,0.0315601199287347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1196351033073995,0,1,0,0,0,0,0,0,0,0,0,2025-04-23 01:56:30+00:00,2025,2025,2025-04-23,1,56,30,HLBU2032871,6139,0.6572731715263073,0.2016615083889884,0.1410653200847043,4.659353348729792,14.230277777777776,0,0,0,19228,10517,8711,100,29,102,1.2073240730111354,21161.42857142857,12084.142857142857,9077.714285714286,21534.571428571428,12333.857142857143,9201.142857142857,21951.33333333333,13594.866666666669,8357.066666666668,CNSHA,MILAN MAERSK,NE 2,219,2,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,2.560002887188514,144.51932798108197,137.0575,229.02405555555555,2725,2,99,87,175,11738
0,0,2,8390,26,11,78,1,2426,1405,870,10.8,78,0.0,0.0,0,5,12.3,22.7,0,0,67.03166666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3,10,0,-1.0,-1.8369701987210292e-16,-0.8660254037844386,0.5000000000000001,9.438333333333333,0.0785745278399015,0.0230914435675031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0999712569904115,0,1,0,0,0,0,0,0,0,0,0,2024-10-28 01:56:35+00:00,2024,2024,2024-10-28,1,56,35,ECMU7216621,4701,0.5160604126781536,0.2988725803020634,0.185067007019783,2.788505747126437,9.438333333333333,0,0,0,20140,15209,4931,109,24,155,3.084364226323261,19393.5,14588.0,4805.5,19393.5,14588.0,4805.5,19393.5,14588.0,4805.5,CNYTN,CMA CGM BOUGAINVILLE,CMA CGM FAL 1,197,1,1.4360716886412628,82.93904728858092,66.56361111111111,169.73122222222224,9855,1.5942378042038152,90.86967781644796,78.53666666666666,171.53952777777818,2200,1,85,67,181,11507
0,0,2,21634,38,4,16,1,1329,3665,91,11.2,95,0.0,0.0,3,100,10.6,18.0,0,1,202.2072222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,2,10,0,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001,31.76888888888889,0.0362311460337435,0.0114166686431562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0346311406788931,0,1,0,0,0,0,0,0,0,0,0,2024-11-09 01:56:10+00:00,2024,2024,2024-11-09,1,56,10,MEDU7915943,5085,0.2613569321533923,0.7207472959685349,0.0178957718780727,14.604395604395604,31.76888888888889,1,0,0,20751,15576,5175,109,27,187,3.0098550724637683,21286.85714285714,15905.0,5381.857142857143,20790.0,15443.857142857143,5346.785714285715,20790.0,15443.857142857143,5346.785714285715,CNTAO,MSC VIRGO,MSC SWAN,176,3,1.3266731263780869,79.95807773081013,53.66222222222222,174.7458888888889,4303,1.8935138453919016,110.6669449879025,102.23833333333332,223.55727777777776,1058,2,93,73,200,4059
0,0,2,30100,42,8,72,1,3376,5386,1679,9.7,92,0.8,0.8,53,99,8.0,14.4,1,2,13.132777777777775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998,10.518611111111111,0.0573051751006963,0.0314540870780834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1111475437284427,0,1,0,0,0,0,0,0,0,0,0,2025-04-16 01:55:44+00:00,2025,2025,2025-04-16,1,55,44,FFAU5967104,10441,0.3233406761804425,0.5158509721291064,0.1608083516904511,2.0107206670637283,10.518611111111111,0,0,0,21603,12672,8932,108,30,110,1.41871921182266,21907.714285714286,12583.57142857143,9324.57142857143,22080.35714285714,12607.714285714286,9473.357142857143,21950.233333333334,14437.9,7512.833333333333,SGSIN,CMA CGM CONCORDE,CMA CGM FAL3,152,0,1.4753310716987529,83.57746744523934,69.36347222222221,170.56480555555555,6498,1.0610768983197845,69.73292358431439,44.31916666666667,185.165,2996,2,85,74,172,12962
0,0,2,30930,70,15,22,1,1329,3665,91,12.2,98,0.1,0.1,51,100,12.1,22.7,1,2,46.92111111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,10,0,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,15.99388888888889,0.0028991613638614,0.0114166686431562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0346311406788931,0,1,0,0,0,0,0,0,0,0,0,2024-11-02 01:56:33+00:00,2024,2024,2024-11-02,1,56,33,MSNU6570607,5085,0.2613569321533923,0.7207472959685349,0.0178957718780727,14.604395604395604,15.99388888888889,0,0,0,20483,14937,5546,103,26,180,2.6932924630364226,20293.14285714286,14982.714285714286,5311.714285714285,20293.14285714286,14982.714285714286,5311.714285714285,20293.14285714286,14982.714285714286,5311.714285714285,CNTXG,MSC VIRGO,MSC SWAN,176,1,1.4416395196660563,80.04875699538647,63.47625,153.17536111111113,302,1.8935138453919016,110.6669449879025,102.23833333333332,223.55727777777776,1058,2,93,73,200,4059
0,0,2,7420,6,0,84,1,757,372,655,9.8,85,0.4,0.4,51,100,13.4,31.0,1,3,140.0661111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,4,4,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,21.49138888888889,0.0021178666748516,0.00517049663834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0188489959480728,0,1,0,0,0,0,0,0,0,0,0,2025-04-25 01:56:39+00:00,2025,2025,2025-04-25,1,56,39,SEKU5801310,1784,0.4243273542600896,0.2085201793721973,0.367152466367713,1.1557251908396946,21.49138888888889,0,0,0,17527,9126,8401,94,28,105,1.0862992500892752,19938.285714285717,11126.142857142857,8812.285714285714,20955.0,11907.785714285714,9047.714285714286,21688.066666666666,13127.9,8560.8,PLGDN,CMA CGM MERMAID,FLX FINLAND EXPRESS,211,3,2.5264617019876985,172.0358401772031,163.73305555555555,287.3275555555556,1405,2.4849590884342727,150.96867209079224,130.35180555555556,275.49105555555553,764,2,159,139,266,1757
1,0,1,19093,31,13,16,1,1686,1592,1657,8.2,69,0.0,0.0,0,3,5.6,18.0,0,0,73.16777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,-1.0,-1.8369701987210292e-16,1.0,6.123233995736766e-17,13.005833333333332,0.0381690358963054,0.0116133874844961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0601928851284226,0,1,0,0,0,0,0,0,0,0,0,2025-04-04 01:56:33+00:00,2025,2025,2025-04-04,1,56,33,TEMU3661798,4935,0.3416413373860182,0.3225937183383991,0.3357649442755825,1.0175015087507544,13.005833333333332,0,0,0,20762,11146,9617,115,30,145,1.1589892897993137,22214.85714285714,14731.57142857143,7484.142857142857,21920.714285714286,15557.42857142857,6363.714285714285,21386.17391304348,15400.869565217392,5985.95652173913,INMUN,BALTIMORE EXPRESS,IOS - ME 1,221,2,1.4362059398135465,83.10799629986992,64.03277777777778,178.44027777777777,4311,1.0132470556831947,66.86800019439141,44.65694444444444,179.22061111111114,1279,1,80,56,190,7396
0,1,2,30300,30,2,86,1,623,1130,1074,6.4,87,0.0,0.0,3,83,9.2,20.2,0,1,13.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,2,4,0,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,10.137777777777778,0.0067302956781847,0.0039343768267995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0188489959480728,0,0,0,0,0,0,0,0,1,0,0,2025-04-11 01:56:01+00:00,2025,2025,2025-04-11,1,56,1,CGMU5269762,2827,0.2203749557835161,0.3997170145030067,0.3799080297134772,0.5800744878957169,10.137777777777778,0,0,0,21237,11922,9315,114,31,125,1.2798711755233494,22350.0,12731.714285714286,9619.142857142857,22282.42857142857,13731.642857142857,8551.642857142857,21611.066666666666,14778.066666666668,6833.7,EGALY,CMA CGM TOKYO,LEVANTE,189,0,1.7892985800851786,106.13713974975288,96.05569444444444,211.45388888888888,596,1.6374523053979613,102.4423200722005,95.04611111111112,209.8078333333333,338,2,114,102,225,1664
0,0,2,12836,82,6,74,1,1598,2342,2370,15.0,56,0.0,0.0,3,100,11.0,30.2,0,2,35.52166666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,4,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,22.67111111111111,0.1055138477507781,0.0099112811977247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0600254501211113,0,1,0,0,0,0,0,0,0,0,0,2025-04-28 01:55:51+00:00,2025,2025,2025-04-28,1,55,51,HLBU1673546,6310,0.2532488114104596,0.3711568938193343,0.375594294770206,0.6742616033755274,22.67111111111111,0,0,0,20398,11516,8882,101,26,107,1.2965548299932448,18800.0,10349.142857142857,8451.0,20313.0,11490.285714285714,8823.214285714286,21305.166666666668,12430.3,8875.5,MYTPP,MARIE MAERSK,NE 4,220,0,1.6009027728821963,91.89612869980428,77.52472222222222,175.85505555555557,12395,1.3638280470381463,84.8878202033091,57.94444444444444,206.6007777777778,1539,1,72,44,169,6483
